,Date,Part Name,laddle,% C,% Si,% Mn,% P,% S,% Cu,% Cr,% Ni,% Mo,% Sn,% Mg,% Ti,% Al,% B,% V,% Sb,% Nb,% Ce,%Fe,%CE,% Active clay,% Dead clay,% Total clay,% Ignition loss,% Volatile matters,AFS No.,% CARBON,Volume,Rejet CA,%Rejet CA
90,3A27,C/C RT155,2,3.44,2.46,0.448,0.0146,0.0131,0.0706,0.0398,0.019,0.0087,0.0918,0.001,0.014,0.0018,0.0014,0.0034,0.002,0.0045,0.0,93.288,4.18,6.79,3.010000228881836,9.8,3.48,1.73,57.342,2.67,60.0,2.0,3.333333333
91,3A27,C/C RT155,3,3.42,2.45,0.444,0.014,0.0135,0.0696,0.0396,0.0187,0.0083,0.0896,0.001,0.0138,0.0015,0.0014,0.0033,0.0019,0.0033,0.0,93.356,4.15,6.79,3.010000228881836,9.8,3.48,1.73,57.342,2.67,60.0,2.0,3.333333333
92,3A30,C/C RT155,1,3.48,2.48,0.441,0.0315,0.0174,0.1042,0.039,0.0196,0.0061,0.0981,0.002,0.0179,0.0033,0.002,0.0041,0.0094,0.0069,0.0022,93.133,4.22,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,60.0,2.0,3.333333333
93,3A30,C/C RT155,2,3.46,2.47,0.45,0.0277,0.0156,0.0975,0.0408,0.0209,0.0071,0.0948,0.002,0.0173,0.0036,0.0019,0.0042,0.0094,0.0076,0.015,93.176,4.21,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,60.0,2.0,3.333333333
94,3A30,C/C RT155,3,3.42,2.5,0.453,0.026,0.0151,0.0965,0.0404,0.0208,0.007,0.0916,0.002,0.0168,0.003,0.0019,0.004,0.009,0.0076,0.0153,93.203,4.17,6.98,3.6200003623962402,10.6,3.67,2.49,57.342,2.59,60.0,2.0,3.333333333
95,3A31,C/C RT155,1,3.38,2.5,0.439,0.0242,0.0178,0.0953,0.068,0.0287,0.019,0.095,0.002,0.0109,0.0039,0.0017,0.0041,0.0082,0.0044,0.0123,93.23,4.14,6.79,3.5,10.29,4.18,1.98,58.908,2.59,60.0,2.0,3.333333333
96,3A31,C/C RT155,2,3.4,2.5,0.436,0.0224,0.0168,0.0922,0.0674,0.0283,0.0183,0.0942,0.002,0.0108,0.0029,0.0016,0.004,0.0081,0.0036,0.0101,93.221,4.16,6.79,3.5,10.29,4.18,1.98,58.908,2.59,60.0,2.0,3.333333333
97,3A31,C/C RT155,3,3.35,2.47,0.439,0.0234,0.0158,0.0946,0.0685,0.0286,0.0189,0.0935,0.002,0.011,0.0029,0.0017,0.0041,0.0085,0.0044,0.0093,93.341,4.07,6.79,3.5,10.29,4.18,1.98,58.908,2.59,60.0,2.0,3.333333333
98,3B01,C/C RT155,1,3.41,2.35,0.435,0.0224,0.0153,0.065,0.079,0.0349,0.0267,0.091,0.003,0.009,0.0038,0.0013,0.0038,0.008,0.0041,0.0127,93.358,4.12,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,120.0,4.0,3.333333333
99,3B01,C/C RT155,2,3.37,2.41,0.434,0.022,0.0137,0.0714,0.0739,0.0328,0.024,0.0863,0.003,0.0097,0.0034,0.0013,0.004,0.0085,0.0047,0.011,93.359,4.1,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,120.0,4.0,3.333333333
100,3B01,C/C RT155,3,3.45,2.39,0.43,0.0222,0.0161,0.0703,0.0738,0.0331,0.0243,0.0897,0.002,0.0096,0.0036,0.0014,0.0038,0.0081,0.0041,0.0084,93.303,4.17,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,120.0,4.0,3.333333333
101,3B01,C/C RT155,4,3.41,2.41,0.432,0.0218,0.0136,0.0715,0.0736,0.0328,0.0238,0.0862,0.003,0.0096,0.0031,0.0014,0.004,0.0087,0.0046,0.0129,93.329,4.14,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,120.0,4.0,3.333333333
102,3B01,C/C RT155,5,3.43,2.42,0.434,0.0229,0.0164,0.0717,0.0739,0.0332,0.0237,0.0874,0.003,0.0097,0.0033,0.0014,0.004,0.0091,0.0051,0.0117,93.295,4.16,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,120.0,4.0,3.333333333
103,3B01,C/C RT155,6,3.41,2.43,0.432,0.0223,0.017,0.0707,0.0735,0.0328,0.0238,0.0894,0.002,0.0097,0.0044,0.0014,0.004,0.0079,0.0045,0.0097,93.313,4.15,6.98,3.7400002479553223,10.72,3.75,2.03,58.908,2.59,120.0,4.0,3.333333333
104,3B02,C/C RT155,1,3.44,2.41,0.459,0.0238,0.015,0.1166,0.0472,0.0258,0.0069,0.0894,0.002,0.01,0.0034,0.0016,0.0039,0.0076,0.0045,0.0045,93.302,4.17,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,3.0,2.5
105,3B02,C/C RT155,2,3.47,2.5,0.456,0.0221,0.0131,0.11,0.0493,0.0256,0.0088,0.088,0.003,0.0108,0.0032,0.0015,0.0043,0.0075,0.0049,0.0084,93.191,4.22,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,3.0,2.5
106,3B02,C/C RT155,3,3.41,2.43,0.45,0.0243,0.0148,0.114,0.0488,0.026,0.0086,0.088,0.002,0.0104,0.0072,0.0016,0.0039,0.0077,0.0047,0.0048,93.315,4.14,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,3.0,2.5
107,3B02,C/C RT155,4,3.46,2.45,0.45,0.0257,0.0156,0.1135,0.049,0.0263,0.0088,0.0893,0.002,0.0104,0.003,0.0016,0.004,0.008,0.0043,0.005,93.253,4.2,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,3.0,2.5
108,3B02,C/C RT155,5,3.42,2.45,0.45,0.023,0.0135,0.1129,0.0489,0.0257,0.0087,0.0875,0.002,0.0105,0.0031,0.0016,0.004,0.0071,0.0052,0.0046,93.304,4.15,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,3.0,2.5
109,3B02,C/C RT155,6,3.37,2.43,0.45,0.0231,0.0146,0.1137,0.049,0.0259,0.0086,0.0871,0.002,0.0106,0.0024,0.0015,0.004,0.0073,0.0054,0.0023,93.376,4.1,7.17,3.189999580383301,10.36,3.99,2.34,58.908,2.59,120.0,3.0,2.5
110,3B04,C/C RT155,1,3.4,2.39,0.429,0.0235,0.0168,0.1014,0.0737,0.0382,0.0469,0.082,0.002,0.0161,0.003,0.0018,0.0037,0.0073,0.0041,0.0,93.342,4.12,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,112.0,3.0,2.678571429
111,3B04,C/C RT155,2,3.41,2.44,0.425,0.024,0.0169,0.1042,0.0699,0.0355,0.0417,0.0811,0.002,0.0154,0.0029,0.0018,0.0037,0.0073,0.0044,0.0,93.297,4.14,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,112.0,3.0,2.678571429
112,3B04,C/C RT155,3,3.4,2.43,0.427,0.0247,0.017,0.1071,0.0703,0.0359,0.0425,0.0828,0.002,0.0155,0.0029,0.0018,0.0036,0.0071,0.0035,0.0,93.309,4.14,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,112.0,3.0,2.678571429
113,3B04,C/C RT155,4,3.4,2.43,0.426,0.0243,0.0164,0.1038,0.0705,0.0358,0.042,0.0813,0.002,0.0157,0.0027,0.0018,0.0038,0.0076,0.0043,0.0,93.305,4.14,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,112.0,3.0,2.678571429
114,3B04,C/C RT155,5,3.42,2.45,0.427,0.0256,0.0179,0.1038,0.0704,0.0359,0.0426,0.085,0.002,0.0156,0.0027,0.0019,0.0039,0.0077,0.005,0.0,93.264,4.16,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,112.0,3.0,2.678571429
115,3B04,C/C RT155,6,3.39,2.45,0.426,0.0247,0.0172,0.1037,0.07,0.0358,0.0425,0.0833,0.002,0.0156,0.0027,0.0018,0.0038,0.0073,0.0045,0.0,93.307,4.13,6.79,3.9099998474121094,10.7,3.73,2.36,58.908,2.04,112.0,3.0,2.678571429
116,3B07,C/C RT155,1,3.4,2.44,0.449,0.0228,0.0207,0.0957,0.0579,0.0369,0.0234,0.0859,0.002,0.0133,0.0025,0.0015,0.0037,0.0016,0.0058,0.0771,93.217,4.14,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,120.0,2.0,1.666666667
117,3B07,C/C RT155,2,3.44,2.45,0.45,0.0227,0.0221,0.0959,0.0579,0.037,0.0238,0.0875,0.002,0.0134,0.0027,0.0015,0.0037,0.0018,0.0061,0.0,93.166,4.18,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,120.0,2.0,1.666666667
118,3B07,C/C RT155,3,3.4,2.43,0.449,0.0227,0.0213,0.0966,0.0579,0.037,0.0235,0.0865,0.001,0.0133,0.0024,0.0015,0.0036,0.0017,0.0058,0.0731,93.237,4.14,6.42,3.8999996185302734,10.32,3.78,1.99,58.192,2.04,120.0,2.0,1.666666667
119,3B09,C/C RT155,1,3.35,2.39,0.478,0.0211,0.018,0.0582,0.0665,0.0393,0.0315,0.0835,0.002,0.0116,0.0031,0.0015,0.0033,0.0021,0.0067,0.0527,93.313,4.07,6.23,3.0099997520446777,9.24,2.99,1.81,58.192,2.19,120.0,2.0,1.666666667
120,3B09,C/C RT155,2,3.38,2.42,0.469,0.0206,0.0195,0.062,0.0663,0.039,0.0316,0.0839,0.002,0.0119,0.0026,0.0015,0.0034,0.0021,0.0064,0.0,93.26,4.11,6.23,3.0099997520446777,9.24,2.99,1.81,58.192,2.19,120.0,2.0,1.666666667
121,3B09,C/C RT155,3,3.36,2.41,0.47,0.0207,0.0185,0.0617,0.0665,0.0393,0.0322,0.0835,0.002,0.0118,0.0029,0.0015,0.0033,0.0024,0.0069,0.0588,93.306,4.08,6.23,3.0099997520446777,9.24,2.99,1.81,58.192,2.19,120.0,2.0,1.666666667
122,3B09,C/C RT155,4,3.36,2.4,0.468,0.0207,0.0205,0.0628,0.0665,0.0393,0.0318,0.0831,0.002,0.0117,0.0022,0.0015,0.0032,0.0021,0.0063,0.0567,93.33,4.08,6.23,3.0099997520446777,9.24,2.99,1.81,58.192,2.19,120.0,2.0,1.666666667
123,3B09,C/C RT155,5,3.4,2.43,0.469,0.022,0.0213,0.0616,0.0666,0.0392,0.0318,0.0836,0.002,0.0121,0.0024,0.0015,0.0034,0.0018,0.0065,0.0538,93.253,4.13,6.23,3.0099997520446777,9.24,2.99,1.81,58.192,2.19,120.0,2.0,1.666666667
124,3B09,C/C RT155,6,3.37,2.43,0.469,0.0209,0.0197,0.0609,0.0666,0.0391,0.0319,0.0835,0.002,0.0119,0.0024,0.0015,0.0034,0.0014,0.0056,0.05,93.295,4.1,6.23,3.0099997520446777,9.24,2.99,1.81,58.192,2.19,120.0,2.0,1.666666667
125,3B10,C/C RT155,1,3.37,2.42,0.476,0.0178,0.015,0.092,0.04,0.0273,0.0132,0.0812,0.002,0.0099,0.0023,0.0013,0.0036,0.0016,0.0055,0.0338,93.374,4.09,6.42,3.859999656677246,10.28,3.29,2.15,58.192,2.19,120.0,3.0,2.5
126,3B10,C/C RT155,2,3.3,2.41,0.464,0.0177,0.0157,0.0882,0.0418,0.0278,0.0149,0.0796,0.002,0.0101,0.0022,0.0013,0.0034,0.0014,0.0049,0.0303,93.465,4.03,6.42,3.859999656677246,10.28,3.29,2.15,58.192,2.19,120.0,3.0,2.5
127,3B10,C/C RT155,3,3.35,2.45,0.469,0.0172,0.0153,0.0889,0.0422,0.0274,0.0149,0.0798,0.002,0.0106,0.0026,0.0014,0.0038,0.0012,0.0065,0.0346,93.362,4.09,6.42,3.859999656677246,10.28,3.29,2.15,58.192,2.19,120.0,3.0,2.5
128,3B10,C/C RT155,4,3.31,2.37,0.462,0.0184,0.0171,0.0896,0.0419,0.0279,0.0148,0.08,0.002,0.0103,0.0021,0.0014,0.0034,0.0005,0.0042,0.0267,93.506,4.02,6.42,3.859999656677246,10.28,3.29,2.15,58.192,2.19,120.0,3.0,2.5
129,3B10,C/C RT155,5,3.3,2.38,0.46,0.0179,0.017,0.0881,0.0418,0.028,0.0148,0.0797,0.002,0.0102,0.0019,0.0013,0.0033,0.0007,0.0047,0.0269,93.517,4.01,6.42,3.859999656677246,10.28,3.29,2.15,58.192,2.19,120.0,3.0,2.5
130,3B10,C/C RT155,6,3.33,2.41,0.455,0.0161,0.0155,0.0867,0.041,0.0275,0.0143,0.0778,0.001,0.01,0.002,0.0013,0.0031,0.0001,0.004,0.0246,93.473,4.05,6.42,3.859999656677246,10.28,3.29,2.15,58.192,2.19,120.0,3.0,2.5
131,3B14,C/C RT155,1,3.35,2.49,0.425,0.0149,0.0124,0.1244,0.0678,0.0377,0.0274,0.0824,0.002,0.0095,0.0032,0.0017,0.0045,0.001,0.0052,0.0114,93.303,4.1,6.79,3.869999885559082,10.66,3.78,2.51,57.522,2.68,120.0,3.0,2.5
132,3B14,C/C RT155,2,3.4,2.48,0.433,0.0163,0.0158,0.1305,0.0662,0.0363,0.0259,0.0819,0.002,0.0102,0.0025,0.0017,0.0044,0.0001,0.0053,0.0132,93.25,4.15,6.79,3.869999885559082,10.66,3.78,2.51,57.522,2.68,120.0,3.0,2.5
133,3B14,C/C RT155,3,3.39,2.5,0.435,0.0149,0.0161,0.1311,0.0661,0.0361,0.0262,0.0842,0.002,0.0102,0.0026,0.0017,0.0044,0.0004,0.0056,0.0108,93.221,4.15,6.79,3.869999885559082,10.66,3.78,2.51,57.522,2.68,120.0,3.0,2.5
134,3B14,C/C RT155,4,3.36,2.49,0.418,0.0163,0.0174,0.132,0.0667,0.0365,0.0268,0.0833,0.002,0.0102,0.0018,0.0017,0.0045,0.0007,0.0053,0.0067,93.3,4.11,6.79,3.869999885559082,10.66,3.78,2.51,57.522,2.68,120.0,3.0,2.5
135,3B14,C/C RT155,5,3.36,2.5,0.45,0.0138,0.0138,0.1342,0.0677,0.0365,0.027,0.0829,0.003,0.0106,0.0031,0.0018,0.0049,0.0019,0.0065,0.0123,93.189,4.13,6.79,3.869999885559082,10.66,3.78,2.51,57.522,2.68,120.0,3.0,2.5
136,3B14,C/C RT155,6,3.46,2.49,0.436,0.016,0.0182,0.1328,0.0663,0.0359,0.0262,0.0847,0.002,0.0104,0.0024,0.0017,0.0045,0.0,0.0057,0.004,93.145,4.22,6.79,3.869999885559082,10.66,3.78,2.51,57.522,2.68,120.0,3.0,2.5
137,3B16,C/C RT155,1,3.38,2.39,0.437,0.0195,0.0188,0.11,0.0656,0.0347,0.029,0.0881,0.003,0.0178,0.0032,0.0017,0.0042,0.0024,0.009,0.0088,93.29,4.09,6.98,3.7199997901916504,10.7,3.95,2.1,57.522,2.41,116.0,4.0,3.448275862
138,3B16,C/C RT155,2,3.43,2.45,0.439,0.0195,0.0174,0.1121,0.0631,0.0337,0.0271,0.0871,0.003,0.0175,0.0035,0.0017,0.0045,0.0026,0.0102,0.0154,93.198,4.17,6.98,3.7199997901916504,10.7,3.95,2.1,57.522,2.41,116.0,4.0,3.448275862
139,3B16,C/C RT155,3,3.41,2.44,0.432,0.0192,0.0166,0.1107,0.0625,0.0338,0.0264,0.0865,0.003,0.0171,0.003,0.0017,0.0043,0.0022,0.0089,0.0133,93.255,4.14,6.98,3.7199997901916504,10.7,3.95,2.1,57.522,2.41,116.0,4.0,3.448275862
140,3B16,C/C RT155,4,3.42,2.48,0.437,0.02,0.0185,0.1108,0.0631,0.0335,0.0268,0.0864,0.003,0.0173,0.0033,0.0018,0.0045,0.003,0.0103,0.0112,93.199,4.16,6.98,3.7199997901916504,10.7,3.95,2.1,57.522,2.41,116.0,4.0,3.448275862
141,3B16,C/C RT155,5,3.41,2.49,0.436,0.0189,0.0176,0.111,0.0628,0.0332,0.0266,0.0868,0.003,0.0172,0.0031,0.0018,0.0045,0.0028,0.0099,0.0131,93.19,4.17,6.98,3.7199997901916504,10.7,3.95,2.1,57.522,2.41,116.0,4.0,3.448275862
142,3B16,C/C RT155,6,3.36,2.46,0.432,0.0188,0.0173,0.1107,0.0623,0.0331,0.0265,0.0857,0.003,0.0171,0.0029,0.0017,0.0042,0.002,0.0084,0.0083,93.311,4.1,6.98,3.7199997901916504,10.7,3.95,2.1,57.522,2.41,116.0,4.0,3.448275862
143,3B17,C/C RT155,1,3.47,2.41,0.413,0.0236,0.0141,0.0648,0.0501,0.0262,0.0166,0.0827,0.002,0.019,0.0028,0.0014,0.004,0.0002,0.0083,0.0056,93.284,4.2,7.16,3.6000003814697266,10.76,4.16,2.07,57.522,2.41,120.0,5.0,4.166666667
144,3B17,C/C RT155,3,3.48,2.47,0.444,0.0233,0.0137,0.0699,0.049,0.0254,0.0157,0.0866,0.002,0.0184,0.0027,0.0015,0.0041,0.0005,0.0082,0.0047,93.201,4.23,7.16,3.6000003814697266,10.76,4.16,2.07,57.522,2.41,120.0,5.0,4.166666667
145,3B17,C/C RT155,2,3.35,2.42,0.438,0.0223,0.012,0.0693,0.0486,0.025,0.015,0.0825,0.002,0.018,0.0025,0.0014,0.004,0.0,0.0082,0.0,93.407,4.08,7.16,3.6000003814697266,10.76,4.16,2.07,57.522,2.41,120.0,5.0,4.166666667
146,3B17,C/C RT155,4,3.41,2.44,0.443,0.0225,0.0147,0.0696,0.0488,0.0253,0.0157,0.0853,0.002,0.0181,0.0023,0.0014,0.004,0.0,0.0077,0.0039,93.33,4.14,7.16,3.6000003814697266,10.76,4.16,2.07,57.522,2.41,120.0,5.0,4.166666667
147,3B17,C/C RT155,5,3.46,2.5,0.445,0.0224,0.0109,0.0716,0.049,0.0254,0.0158,0.0862,0.003,0.0178,0.0034,0.0014,0.0043,0.0006,0.008,0.006,93.22,4.21,7.16,3.6000003814697266,10.76,4.16,2.07,57.522,2.41,120.0,5.0,4.166666667
148,3B17,C/C RT155,6,3.4,2.47,0.447,0.0224,0.0132,0.0702,0.0493,0.0253,0.0159,0.086,0.002,0.0183,0.0032,0.0014,0.0042,0.0003,0.0095,0.0026,93.318,4.14,7.16,3.6000003814697266,10.76,4.16,2.07,57.522,2.41,120.0,5.0,4.166666667
149,3B22,C/C RT155,1,3.39,2.43,0.45,0.0136,0.0153,0.1289,0.0603,0.0368,0.0223,0.0849,0.002,0.0131,0.0029,0.0017,0.0037,0.0027,0.0054,0.0,93.319,4.12,7.17,3.4499998092651367,10.62,3.83,2.11,59.582,2.39,120.0,4.0,3.333333333
150,3B22,C/C RT155,2,3.45,2.48,0.447,0.0135,0.0154,0.1267,0.0578,0.0355,0.021,0.0856,0.002,0.013,0.0028,0.0017,0.0037,0.0028,0.0056,0.0,93.217,4.2,7.17,3.4499998092651367,10.62,3.83,2.11,59.582,2.39,120.0,4.0,3.333333333
151,3B22,C/C RT155,3,3.4,2.45,0.446,0.0139,0.0151,0.1256,0.0579,0.036,0.021,0.0841,0.001,0.0127,0.0026,0.0017,0.0035,0.0026,0.0046,0.0,93.307,4.13,7.17,3.4499998092651367,10.62,3.83,2.11,59.582,2.39,120.0,4.0,3.333333333
152,3B22,C/C RT155,4,3.41,2.45,0.446,0.0148,0.0174,0.1265,0.058,0.0358,0.0212,0.0859,0.001,0.0128,0.0026,0.0017,0.0037,0.002,0.0061,0.0,93.29,4.15,7.17,3.4499998092651367,10.62,3.83,2.11,59.582,2.39,120.0,4.0,3.333333333
153,3B22,C/C RT155,5,3.36,2.43,0.445,0.0143,0.0171,0.1275,0.0578,0.0358,0.0209,0.0843,0.001,0.0127,0.0024,0.0017,0.0036,0.0021,0.0057,0.0,93.364,4.09,7.17,3.4499998092651367,10.62,3.83,2.11,59.582,2.39,120.0,4.0,3.333333333
154,3B22,C/C RT155,6,3.39,2.45,0.444,0.0147,0.0171,0.1268,0.0579,0.0358,0.0212,0.0869,0.001,0.0128,0.0023,0.0017,0.0036,0.0022,0.0045,0.0,93.311,4.13,7.17,3.4499998092651367,10.62,3.83,2.11,59.582,2.39,120.0,4.0,3.333333333
155,3B23,C/C RT155,1,3.42,2.44,0.452,0.0214,0.0194,0.1317,0.0577,0.036,0.0193,0.0891,0.002,0.0137,0.003,0.0017,0.0041,0.0019,0.0071,0.0,93.259,4.15,7.17,3.4700002670288086,10.64,3.97,2.06,59.582,2.39,60.0,2.0,3.333333333
156,3B23,C/C RT155,2,3.39,2.43,0.451,0.0214,0.019,0.1324,0.058,0.0359,0.0195,0.0893,0.002,0.0137,0.0026,0.0017,0.0041,0.0016,0.0063,0.0,93.305,4.12,7.17,3.4700002670288086,10.64,3.97,2.06,59.582,2.39,60.0,2.0,3.333333333
157,3B23,C/C RT155,3,3.41,2.46,0.451,0.0213,0.0179,0.1295,0.0575,0.0358,0.0196,0.0906,0.002,0.0138,0.0028,0.0018,0.0041,0.0018,0.0068,0.0,93.246,4.15,7.17,3.4700002670288086,10.64,3.97,2.06,59.582,2.39,60.0,2.0,3.333333333
158,3B24,C/C RT155,1,3.42,2.44,0.437,0.0185,0.0164,0.1148,0.0394,0.0256,0.0075,0.0853,0.002,0.0113,0.0031,0.0016,0.0043,0.0012,0.007,0.0025,93.345,4.15,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
159,3B24,C/C RT155,2,3.41,2.46,0.433,0.0199,0.0166,0.1132,0.0404,0.0256,0.0085,0.0845,0.002,0.0117,0.0027,0.0016,0.0041,0.0016,0.006,0.0,93.335,4.15,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
160,3B24,C/C RT155,3,3.4,2.46,0.432,0.0193,0.0168,0.1137,0.0402,0.0256,0.0083,0.0852,0.002,0.0117,0.0027,0.0016,0.0041,0.0011,0.0068,0.0,93.345,4.14,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
161,3B24,C/C RT155,4,3.44,2.45,0.434,0.0195,0.0168,0.1163,0.0405,0.0258,0.0085,0.0851,0.002,0.0128,0.0029,0.0016,0.0042,0.0011,0.0079,0.0,93.313,4.18,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
162,3B24,C/C RT155,5,3.46,2.47,0.431,0.0194,0.0169,0.1146,0.0403,0.0257,0.0083,0.086,0.002,0.0118,0.0027,0.0017,0.0042,0.0013,0.0069,0.0,93.277,4.21,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
163,3B24,C/C RT155,6,3.41,2.47,0.433,0.0194,0.0172,0.1151,0.0405,0.0257,0.0085,0.0857,0.002,0.0119,0.0028,0.0017,0.0042,0.0019,0.0071,0.0,93.325,4.16,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
164,3B24,C/C RT155,7,3.47,2.41,0.444,0.018,0.0171,0.1174,0.0673,0.0359,0.0242,0.0873,0.002,0.0151,0.0034,0.0017,0.0044,0.0014,0.0065,0.0,93.254,4.19,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
165,3B24,C/C RT155,8,3.36,2.45,0.438,0.0179,0.0183,0.1218,0.0628,0.0346,0.0221,0.0847,0.003,0.0145,0.0035,0.0017,0.0043,0.0014,0.0071,0.0,93.335,4.1,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
166,3B24,C/C RT155,9,3.37,2.44,0.438,0.0184,0.0184,0.1212,0.0632,0.0347,0.022,0.086,0.002,0.0146,0.0035,0.0017,0.0043,0.0013,0.0064,0.0,93.334,4.1,6.98,3.4599995613098145,10.44,3.86,1.98,59.582,2.39,180.0,8.0,4.444444444
167,3B27,C/C RT155,1,3.35,2.42,0.439,0.0197,0.0153,0.0852,0.0476,0.0281,0.0152,0.088,0.001,0.0164,0.0022,0.0016,0.0039,0.002,0.0044,0.0,93.439,4.08,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
168,3B27,C/C RT155,2,3.4,2.5,0.446,0.0197,0.0152,0.0892,0.0481,0.0282,0.0155,0.0903,0.002,0.0164,0.0031,0.0017,0.0043,0.0024,0.0058,0.0,93.291,4.15,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
169,3B27,C/C RT155,3,3.34,2.46,0.443,0.019,0.0155,0.0885,0.0478,0.0284,0.0153,0.0892,0.002,0.0162,0.0022,0.0017,0.0042,0.0025,0.0049,0.0,93.396,4.08,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
170,3B27,C/C RT155,4,3.34,2.44,0.44,0.0191,0.0161,0.0884,0.0476,0.0284,0.0148,0.0863,0.001,0.0159,0.0021,0.0017,0.004,0.0021,0.0051,0.0,93.432,4.08,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
171,3B27,C/C RT155,5,3.37,2.45,0.441,0.019,0.016,0.0901,0.0476,0.0282,0.0148,0.0873,0.002,0.0159,0.0021,0.0017,0.0041,0.0023,0.0049,0.0,93.388,4.11,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
172,3B27,C/C RT155,6,3.33,2.46,0.44,0.0193,0.0174,0.0885,0.0476,0.0283,0.0152,0.0919,0.001,0.016,0.0021,0.0017,0.004,0.0023,0.0048,0.0,93.417,4.07,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
173,3B27,C/C RT155,7,3.4,2.53,0.443,0.0149,0.0139,0.1287,0.0518,0.03,0.0159,0.0853,0.001,0.0149,0.0023,0.0016,0.0038,0.0019,0.0048,0.0046,93.232,4.16,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
174,3B27,C/C RT155,8,3.39,2.51,0.443,0.015,0.0145,0.1296,0.0525,0.0298,0.0158,0.0835,0.001,0.0152,0.0024,0.0016,0.004,0.0019,0.005,0.0085,93.255,4.15,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
175,3B27,C/C RT155,9,3.43,2.49,0.447,0.0162,0.0157,0.1317,0.0529,0.0304,0.0165,0.0866,0.002,0.0152,0.0024,0.0017,0.004,0.0028,0.0049,0.004,93.223,4.18,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
176,3B27,C/C RT155,10,3.38,2.5,0.446,0.0142,0.013,0.1286,0.0528,0.0301,0.0162,0.0832,0.002,0.0151,0.0023,0.0017,0.004,0.0021,0.0055,0.0037,93.265,4.13,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
177,3B27,C/C RT155,11,3.32,2.49,0.441,0.0133,0.0129,0.1391,0.0466,0.0263,0.0125,0.0829,0.002,0.0162,0.0029,0.0019,0.0043,0.0025,0.0065,0.0012,93.36,4.07,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
178,3B27,C/C RT155,12,3.34,2.5,0.445,0.0139,0.0124,0.1396,0.047,0.0264,0.0127,0.0836,0.002,0.0163,0.0031,0.002,0.0044,0.0029,0.0065,0.0018,93.312,4.09,6.98,4.150000095367432,11.13,4.45,2.57,58.98999,2.47,98.0,3.0,3.06122449
179,3B28,C/C RT155,1,3.38,2.43,0.454,0.0077,0.0184,0.1155,0.0408,0.0204,0.0074,0.0844,0.002,0.0143,0.0019,0.0011,0.004,0.0022,0.0061,0.0269,93.326,4.1,7.31,3.6299996376037598,10.94,4.13,2.46,58.98999,2.47,120.0,4.0,3.333333333
