Part,%C,%Si,%Mn,%P,%S,%Cu,%Cr,%Ni,%Mo,%Sn,%Mg,%Ti,%Al,%B,%V,%Sb,%Nb,%Ce,%CE,%Reject
1,3.63,2.61,0.307,0.024,0.008,0.159,0.027,0.009,0.006,0.006,0.034,0.021,0.006,0.001,0.003,0.001,0,0,4.426,33.16
1,3.64,2.7,0.308,0.024,0.007,0.156,0.027,0.009,0.007,0.006,0.038,0.021,0.006,0.001,0.003,0.001,0,0,4.47,33.16
1,3.63,2.64,0.311,0.025,0.009,0.16,0.027,0.009,0.007,0.006,0.039,0.021,0.006,0.001,0.003,0.001,0,0,4.439,33.16
0,3.78,2.85,0.319,0.02,0.007,0.15,0.027,0.008,0.007,0.006,0.035,0.021,0.007,0.001,0.003,0.001,0,0,4.666,68.52
0,3.77,2.72,0.317,0.023,0.007,0.159,0.027,0.009,0.007,0.007,0.035,0.02,0.007,0.001,0.003,0.002,0,0,4.602,68.52
0,3.78,2.73,0.316,0.023,0.007,0.159,0.027,0.009,0.007,0.007,0.035,0.021,0.007,0.001,0.003,0.002,0,0,4.608,68.52
1,3.59,2.64,0.291,0.021,0.008,0.161,0.025,0.008,0.006,0.006,0.039,0.023,0.006,0,0.003,0.001,0,0,4.396,33.16
1,3.55,2.63,0.292,0.021,0.007,0.164,0.025,0.008,0.006,0.006,0.037,0.022,0.006,0,0.003,0.002,0,0,4.349,33.16
1,3.61,2.69,0.289,0.021,0.007,0.16,0.025,0.008,0.007,0.006,0.041,0.023,0.007,0,0.003,0.001,0,0,4.431,33.16
1,3.59,2.63,0.289,0.022,0.008,0.162,0.024,0.008,0.006,0.006,0.039,0.022,0.006,0,0.003,0.002,0,0,4.397,33.16
1,3.59,2.63,0.289,0.021,0.008,0.161,0.024,0.008,0.006,0.006,0.041,0.022,0.006,0,0.003,0.001,0,0,4.396,33.16
1,3.56,2.63,0.293,0.021,0.008,0.162,0.025,0.008,0.006,0.006,0.034,0.022,0.006,0,0.003,0.002,0,0,4.367,33.16
0,3.52,2.48,0.308,0.019,0.007,0.173,0.024,0.009,0.006,0.006,0.032,0.021,0.007,0,0.002,0.002,0,0,4.211,68.52
0,3.53,2.56,0.31,0.019,0.006,0.17,0.024,0.009,0.007,0.006,0.036,0.021,0.007,0,0.003,0.001,0,0,4.312,68.52
0,3.55,2.58,0.312,0.02,0.007,0.171,0.025,0.009,0.007,0.006,0.038,0.022,0.008,0,0.003,0.002,0,0,4.338,68.52
0,3.51,2.51,0.307,0.019,0.007,0.171,0.024,0.009,0.006,0.005,0.035,0.021,0.008,0,0.002,0.001,0,0,4.271,68.52
0,3.5,2.55,0.308,0.018,0.007,0.17,0.024,0.009,0.006,0.005,0.032,0.021,0.007,0,0.002,0.001,0,0,4.272,68.52
0,3.51,2.48,0.31,0.02,0.007,0.185,0.024,0.009,0.006,0.005,0.034,0.021,0.008,0,0.002,0.002,0,0,4.266,68.52
1,3.53,2.55,0.326,0.021,0.007,0.162,0.025,0.01,0.007,0.006,0.037,0.02,0.008,0.001,0.003,0.001,0,0,4.305,33.16
1,3.53,2.54,0.323,0.021,0.007,0.162,0.025,0.009,0.007,0.006,0.035,0.02,0.007,0.001,0.003,0.001,0,0,4.304,33.16
1,3.5,2.53,0.319,0.021,0.007,0.161,0.025,0.009,0.007,0.005,0.036,0.02,0.007,0.001,0.003,0,0,0,4.272,33.16
1,3.51,2.5,0.317,0.02,0.007,0.159,0.025,0.009,0.006,0.005,0.035,0.02,0.008,0,0.002,0,0,0,4.207,33.16
1,3.59,2.54,0.326,0.021,0.008,0.162,0.025,0.009,0.007,0.006,0.035,0.02,0.008,0.001,0.003,0.001,0,0,4.359,33.16
1,3.53,2.5,0.323,0.021,0.008,0.167,0.025,0.01,0.006,0.006,0.035,0.02,0.007,0.001,0.002,0.001,0,0,4.275,33.16
1,3.56,2.66,0.308,0.022,0.007,0.195,0.026,0.008,0.006,0.006,0.035,0.021,0.007,0,0.002,0.001,0,0,4.368,72.64
1,3.54,2.62,0.309,0.022,0.007,0.196,0.026,0.008,0.006,0.006,0.031,0.021,0.006,0,0.002,0.001,0,0,4.34,72.64
1,3.59,2.67,0.31,0.021,0.008,0.194,0.026,0.008,0.006,0.006,0.036,0.022,0.007,0,0.003,0.001,0,0,4.407,72.64
1,3.56,2.59,0.309,0.022,0.007,0.196,0.026,0.009,0.006,0.006,0.033,0.021,0.006,0,0.002,0.002,0,0,4.346,72.64
1,3.55,2.6,0.31,0.022,0.008,0.196,0.026,0.009,0.006,0.006,0.033,0.021,0.006,0,0.002,0.002,0,0,4.342,72.64
1,3.58,2.65,0.309,0.021,0.007,0.194,0.026,0.008,0.006,0.006,0.035,0.022,0.007,0,0.003,0.002,0,0,4.387,72.64
0,3.59,2.68,0.302,0.022,0.007,0.192,0.025,0.008,0.006,0.006,0.038,0.022,0.007,0.001,0.003,0.001,0,0,4.413,25.85
0,3.57,2.68,0.301,0.022,0.008,0.193,0.025,0.008,0.006,0.006,0.04,0.022,0.006,0.001,0.003,0.002,0,0,4.388,25.85
0,3.52,2.64,0.3,0.022,0.007,0.193,0.025,0.008,0.006,0.006,0.039,0.022,0.007,0,0.003,0.002,0,0,4.324,25.85
0,3.61,2.65,0.3,0.021,0.008,0.191,0.025,0.008,0.006,0.005,0.037,0.022,0.007,0,0.003,0.001,0,0,4.42,25.85
0,3.57,2.62,0.297,0.021,0.007,0.191,0.025,0.008,0.006,0.005,0.037,0.021,0.006,0,0.003,0.001,0,0,4.372,25.85
0,3.54,2.61,0.293,0.022,0.008,0.188,0.025,0.008,0.005,0.005,0.038,0.021,0.006,0,0.002,0,0,0,4.337,25.85
0,3.56,2.69,0.293,0.023,0.008,0.168,0.025,0.008,0.006,0.006,0.031,0.023,0.005,0,0.002,0.001,0,0,4.384,0.40
0,3.58,2.7,0.297,0.023,0.008,0.169,0.025,0.008,0.005,0.006,0.037,0.022,0.006,0,0.002,0.001,0,0,4.405,0.40
0,3.58,2.71,0.294,0.023,0.008,0.169,0.025,0.008,0.006,0.006,0.036,0.022,0.006,0,0.002,0.001,0,0,4.404,0.40
0,3.58,2.67,0.295,0.023,0.009,0.169,0.025,0.008,0.006,0.006,0.038,0.022,0.006,0,0.003,0.001,0,0,4.4,0.40
0,3.57,2.67,0.295,0.023,0.008,0.17,0.025,0.008,0.006,0.006,0.037,0.021,0.006,0,0.002,0.001,0,0,4.385,0.40
0,3.56,2.66,0.293,0.023,0.008,0.17,0.025,0.008,0.006,0.006,0.041,0.021,0.006,0,0.002,0.001,0,0,4.373,0.40
0,3.52,2.52,0.32,0.023,0.008,0.189,0.026,0.009,0.007,0.006,0.035,0.021,0.007,0.001,0.003,0.001,0,0,4.289,0.40
0,3.53,2.52,0.323,0.023,0.008,0.187,0.026,0.01,0.007,0.006,0.037,0.021,0.006,0.001,0.003,0.001,0,0,4.298,0.40
0,3.55,2.54,0.323,0.023,0.008,0.187,0.026,0.009,0.007,0.006,0.033,0.021,0.006,0.001,0.003,0.001,0,0,4.329,0.40
1,3.62,2.95,0.263,0.018,0.008,0.067,0.019,0.004,0.006,0.005,0.042,0.027,0.008,0,0.002,0,0,0,4.521,31.50
1,3.62,2.95,0.263,0.018,0.008,0.067,0.019,0.004,0.006,0.005,0.042,0.027,0.008,0,0.002,0,0,0,4.521,31.50
0,3.55,2.64,0.321,0.023,0.008,0.163,0.029,0.009,0.006,0.007,0.035,0.022,0.006,0,0.003,0.001,0,0,4.349,24.01
0,3.57,2.66,0.321,0.023,0.008,0.164,0.029,0.009,0.006,0.007,0.036,0.021,0.006,0,0.003,0.001,0,0,4.385,24.01
0,3.52,2.65,0.321,0.023,0.008,0.163,0.029,0.009,0.006,0.007,0.034,0.021,0.006,0,0.003,0.001,0,0,4.324,24.01
1,3.55,2.67,0.321,0.023,0.008,0.162,0.029,0.009,0.006,0.007,0.035,0.022,0.006,0,0.003,0,0,0,4.367,31.50
1,3.52,2.74,0.317,0.024,0.008,0.16,0.029,0.009,0.006,0.007,0.04,0.022,0.007,0,0.003,0,0,0,4.357,31.50
1,3.55,2.63,0.32,0.024,0.009,0.164,0.029,0.009,0.006,0.007,0.035,0.021,0.006,0,0.003,0.001,0,0,4.355,31.50
1,3.52,2.57,0.286,0.015,0.006,0.169,0.024,0.008,0.006,0.006,0.036,0.024,0.007,0,0.003,0.002,0,0,4.273,31.50
1,3.55,2.64,0.286,0.016,0.006,0.167,0.023,0.008,0.007,0.006,0.038,0.024,0.007,0,0.003,0.001,0,0,4.351,31.50
1,3.56,2.66,0.288,0.016,0.007,0.168,0.024,0.008,0.007,0.006,0.044,0.024,0.007,0,0.003,0.002,0,0,4.376,31.50
0,3.61,2.67,0.287,0.016,0.006,0.166,0.023,0.007,0.006,0.005,0.036,0.024,0.007,0,0.003,0.001,0,0,4.422,24.01
0,3.6,2.66,0.287,0.017,0.007,0.167,0.024,0.008,0.006,0.006,0.038,0.024,0.007,0,0.003,0.001,0,0,4.408,24.01
0,3.52,2.58,0.282,0.016,0.007,0.162,0.023,0.007,0.006,0.004,0.034,0.024,0.007,0,0.003,0,0,0,4.222,24.01
1,3.55,2.54,0.363,0.024,0.009,0.189,0.028,0.009,0.006,0.007,0.032,0.019,0.006,0,0.002,0,0,0,4.324,3.01
0,3.6,2.69,0.335,0.023,0.008,0.196,0.027,0.009,0.006,0.006,0.034,0.019,0.006,0,0.002,0,0,0,4.423,1.67
0,3.53,2.63,0.324,0.02,0.007,0.183,0.027,0.009,0.007,0.006,0.041,0.02,0.007,0,0.003,0.001,0,0,4.335,1.67
0,3.52,2.56,0.322,0.02,0.008,0.184,0.026,0.009,0.006,0.006,0.037,0.02,0.007,0,0.003,0,0,0,4.185,1.67
1,3.51,2.55,0.326,0.02,0.008,0.191,0.027,0.009,0.007,0.006,0.046,0.02,0.007,0,0.003,0.001,0,0,4.283,3.01
1,3.5,2.53,0.325,0.021,0.008,0.186,0.027,0.009,0.006,0.006,0.039,0.02,0.007,0,0.003,0.002,0,0,4.267,3.01
1,3.52,2.52,0.324,0.021,0.009,0.171,0.027,0.01,0.007,0.006,0.042,0.02,0.007,0,0.003,0.001,0,0,4.236,3.01
1,3.68,2.72,0.272,0.019,0.008,0.166,0.023,0.006,0.007,0.006,0.035,0.023,0.008,0,0.003,0,0,0,4.514,41.09
1,3.62,2.73,0.272,0.019,0.007,0.164,0.023,0.006,0.006,0.005,0.036,0.024,0.008,0,0.003,0,0,0,4.451,41.09
1,3.67,2.74,0.271,0.019,0.007,0.162,0.023,0.006,0.007,0.005,0.035,0.024,0.008,0,0.003,0,0,0,4.512,41.09
0,3.53,2.58,0.267,0.019,0.008,0.169,0.023,0.007,0.006,0.006,0.042,0.024,0.008,0,0.002,0,0,0,4.316,34.41
0,3.52,2.58,0.27,0.02,0.008,0.169,0.023,0.007,0.006,0.006,0.04,0.023,0.007,0,0.002,0,0,0,4.277,34.41
0,3.51,2.66,0.273,0.021,0.008,0.159,0.023,0.007,0.007,0.006,0.042,0.024,0.008,0,0.003,0,0,0,4.329,34.41
1,3.56,2.56,0.357,0.021,0.009,0.173,0.026,0.009,0.008,0.006,0.038,0.02,0.006,0,0.003,0,0,0,4.338,41.09
1,3.61,2.6,0.358,0.021,0.007,0.171,0.025,0.008,0.008,0.006,0.032,0.02,0.006,0,0.003,0,0,0,4.394,41.09
1,3.62,2.61,0.355,0.021,0.007,0.169,0.025,0.008,0.008,0.006,0.03,0.02,0.006,0,0.002,0,0,0,4.412,41.09
0,3.63,2.54,0.357,0.022,0.008,0.173,0.026,0.009,0.008,0.006,0.035,0.02,0.006,0,0.003,0,0,0,4.405,34.41
0,3.59,2.54,0.355,0.022,0.008,0.172,0.026,0.009,0.008,0.006,0.034,0.02,0.006,0,0.002,0,0,0,4.357,34.41
0,3.51,2.53,0.359,0.022,0.008,0.172,0.026,0.009,0.008,0.006,0.033,0.02,0.006,0.001,0.003,0,0,0,4.278,34.41
0,3.73,2.79,0.315,0.028,0.009,0.156,0.026,0.008,0.007,0.006,0.043,0.022,0.008,0,0.003,0,0,0,4.585,35.69
0,3.69,2.71,0.312,0.031,0.009,0.159,0.025,0.008,0.006,0.005,0.037,0.021,0.008,0,0.003,0,0,0,4.514,35.69
0,3.73,2.75,0.311,0.03,0.009,0.158,0.025,0.008,0.006,0.005,0.038,0.021,0.008,0,0.003,0,0,0,4.569,35.69
0,3.61,2.71,0.313,0.029,0.009,0.15,0.025,0.008,0.006,0.005,0.038,0.021,0.008,0,0.003,0,0,0,4.444,35.69
0,3.66,2.64,0.315,0.029,0.008,0.162,0.026,0.009,0.006,0.006,0.033,0.021,0.007,0,0.003,0,0,0,4.463,35.69
0,3.58,2.69,0.312,0.027,0.008,0.154,0.025,0.008,0.006,0.005,0.036,0.021,0.007,0,0.003,0,0,0,4.403,35.69
0,3.61,2.71,0.313,0.029,0.009,0.143,0.025,0.008,0.006,0.005,0.038,0.021,0.008,0,0.003,0,0,0,4.444,35.69
1,3.69,2.71,0.314,0.028,0.009,0.158,0.027,0.008,0.007,0.007,0.044,0.022,0.007,0,0.003,0,0,0,4.523,4.30
1,3.56,2.56,0.312,0.03,0.009,0.161,0.027,0.008,0.006,0.007,0.036,0.021,0.006,0,0.002,0,0,0,4.343,4.30
1,3.6,2.58,0.314,0.029,0.01,0.161,0.027,0.008,0.006,0.007,0.037,0.021,0.007,0,0.002,0,0,0,4.39,4.30
1,3.52,2.66,0.313,0.028,0.009,0.151,0.026,0.007,0.006,0.006,0.032,0.021,0.007,0,0.002,0,0,0,4.333,4.30
1,3.53,2.55,0.311,0.029,0.009,0.159,0.027,0.008,0.006,0.006,0.036,0.021,0.006,0,0.002,0,0,0,4.311,4.30
1,3.55,2.69,0.312,0.026,0.008,0.15,0.026,0.007,0.006,0.006,0.032,0.021,0.007,0,0.003,0,0,0,4.372,4.30
1,3.57,2.65,0.312,0.027,0.009,0.146,0.026,0.008,0.006,0.006,0.032,0.021,0.007,0,0.002,0,0,0,4.379,4.30
0,3.67,2.55,0.302,0.022,0.008,0.159,0.023,0.007,0.006,0.006,0.03,0.022,0.007,0,0.003,0,0,0,4.448,35.69
0,3.65,2.48,0.303,0.022,0.009,0.161,0.023,0.008,0.006,0.005,0.033,0.022,0.006,0,0.002,0,0,0,4.403,35.69
0,3.67,2.52,0.301,0.022,0.01,0.159,0.023,0.007,0.006,0.005,0.034,0.022,0.007,0,0.002,0,0,0,4.44,35.69
1,3.6,2.48,0.304,0.023,0.009,0.161,0.023,0.008,0.006,0.005,0.032,0.022,0.006,0,0.002,0,0,0,4.361,4.30
1,3.65,2.53,0.302,0.022,0.009,0.156,0.023,0.007,0.006,0.005,0.032,0.022,0.007,0,0.002,0,0,0,4.425,4.30
1,3.63,2.63,0.299,0.022,0.009,0.15,0.023,0.007,0.006,0.005,0.032,0.022,0.008,0,0.002,0,0,0,4.435,4.30
1,3.64,2.59,0.299,0.023,0.01,0.142,0.023,0.008,0.006,0.005,0.035,0.022,0.008,0,0.002,0,0,0,4.433,4.30
0,3.57,2.47,0.288,0.021,0.009,0.167,0.024,0.008,0.006,0.005,0.035,0.022,0.007,0,0.002,0,0,0,4.324,0.79
0,3.59,2.55,0.293,0.021,0.008,0.168,0.024,0.008,0.007,0.006,0.039,0.023,0.008,0,0.003,0.001,0,0,4.365,0.79
0,3.58,2.51,0.29,0.022,0.011,0.17,0.024,0.008,0.006,0.005,0.042,0.022,0.007,0,0.002,0,0,0,4.344,0.79
1,3.6,2.57,0.288,0.021,0.008,0.162,0.024,0.008,0.006,0.005,0.033,0.023,0.007,0,0.002,0,0,0,4.381,1.29
1,3.65,2.59,0.286,0.021,0.008,0.158,0.024,0.007,0.006,0.005,0.035,0.022,0.007,0,0.002,0,0,0,4.444,1.29
1,3.64,2.56,0.292,0.024,0.008,0.153,0.025,0.008,0.006,0.005,0.034,0.023,0.007,0.001,0.002,0,0,0,4.42,1.29
0,3.51,2.42,0.306,0.02,0.009,0.173,0.023,0.008,0.006,0.005,0.033,0.02,0.006,0,0.002,0,0,0,4.191,0.79
0,3.5,2.45,0.317,0.019,0.008,0.171,0.024,0.008,0.007,0.005,0.035,0.021,0.007,0,0.002,0,0,0,4.075,0.79
0,3.55,2.54,0.314,0.018,0.008,0.168,0.023,0.008,0.007,0.005,0.034,0.021,0.007,0,0.002,0,0,0,4.321,0.79
1,3.53,2.6,0.313,0.019,0.009,0.167,0.023,0.008,0.007,0.005,0.035,0.021,0.007,0,0.002,0,0,0,4.317,1.29
1,3.58,2.58,0.307,0.019,0.009,0.164,0.023,0.007,0.007,0.004,0.034,0.021,0.007,0,0.002,0,0,0,4.366,1.29
1,3.58,2.47,0.313,0.02,0.009,0.171,0.024,0.008,0.007,0.005,0.034,0.021,0.007,0,0.002,0,0,0,4.331,1.29
0,3.53,2.58,0.312,0.021,0.008,0.163,0.025,0.008,0.006,0.005,0.029,0.02,0.006,0,0.002,0,0,0,4.318,0.79
0,3.57,2.56,0.314,0.023,0.011,0.166,0.025,0.008,0.006,0.005,0.033,0.02,0.006,0,0.002,0,0,0,4.347,0.79
0,3.67,2.6,0.32,0.024,0.01,0.168,0.026,0.008,0.007,0.006,0.039,0.021,0.008,0,0.003,0,0,0,4.465,0.79
1,3.64,2.68,0.316,0.019,0.009,0.161,0.026,0.008,0.008,0.006,0.038,0.022,0.008,0,0.003,0,0,0,4.459,1.29
1,3.69,2.75,0.321,0.021,0.008,0.156,0.025,0.008,0.007,0.006,0.031,0.021,0.007,0,0.003,0,0,0,4.533,1.29
1,3.67,2.78,0.318,0.025,0.009,0.154,0.025,0.008,0.007,0.006,0.035,0.021,0.009,0,0.003,0,0,0,4.517,1.29
0,3.58,2.6,0.274,0.023,0.009,0.164,0.025,0.009,0.005,0.005,0.034,0.019,0.007,0,0.002,0,0,0,4.381,5.34
0,3.6,2.62,0.281,0.022,0.008,0.164,0.026,0.009,0.006,0.005,0.033,0.02,0.006,0,0.002,0,0,0,4.401,5.34
0,3.64,2.68,0.283,0.022,0.009,0.163,0.026,0.009,0.006,0.005,0.035,0.02,0.007,0,0.002,0,0,0,4.462,5.34
0,3.53,2.57,0.28,0.021,0.009,0.165,0.026,0.009,0.006,0.005,0.032,0.02,0.006,0,0.002,0,0,0,4.267,5.34
0,3.55,2.57,0.279,0.021,0.009,0.164,0.025,0.009,0.006,0.005,0.034,0.02,0.007,0,0.002,0,0,0,4.265,5.34
0,3.64,2.63,0.279,0.022,0.009,0.161,0.026,0.009,0.006,0.005,0.032,0.019,0.006,0,0.002,0,0,0,4.449,5.34
1,3.59,2.67,0.317,0.022,0.009,0.18,0.026,0.009,0.006,0.006,0.037,0.02,0.007,0,0.003,0,0,0,4.404,10.53
1,3.59,2.67,0.317,0.022,0.009,0.18,0.026,0.009,0.006,0.006,0.037,0.02,0.007,0,0.003,0,0,0,4.404,10.53
1,3.64,2.69,0.318,0.023,0.01,0.18,0.026,0.009,0.007,0.006,0.039,0.02,0.007,0,0.002,0,0,0,4.461,10.53
1,3.58,2.68,0.317,0.023,0.009,0.182,0.026,0.009,0.006,0.006,0.034,0.02,0.006,0,0.002,0,0,0,4.399,10.53
1,3.6,2.65,0.317,0.023,0.01,0.182,0.025,0.009,0.006,0.005,0.036,0.02,0.007,0,0.002,0,0,0,4.411,10.53
1,3.59,2.63,0.315,0.022,0.008,0.2,0.025,0.009,0.006,0.005,0.039,0.02,0.007,0,0.002,0,0,0,4.397,10.53
1,3.58,2.63,0.312,0.022,0.009,0.187,0.025,0.009,0.006,0.005,0.032,0.02,0.006,0,0.002,0,0,0,4.379,10.53
1,3.56,2.66,0.312,0.021,0.008,0.232,0.025,0.008,0.006,0.005,0.037,0.02,0.006,0,0.002,0,0,0,4.369,10.53
0,3.56,2.6,0.273,0.019,0.008,0.167,0.023,0.009,0.006,0.005,0.031,0.022,0.006,0,0.002,0,0,0,4.301,1.91
0,3.62,2.65,0.275,0.02,0.009,0.168,0.023,0.009,0.007,0.005,0.037,0.022,0.006,0,0.002,0.001,0,0,4.428,1.91
0,3.56,2.59,0.275,0.02,0.009,0.169,0.023,0.009,0.006,0.005,0.031,0.022,0.005,0,0.002,0,0,0,4.354,1.91
1,3.67,2.6,0.278,0.019,0.009,0.168,0.024,0.009,0.007,0.006,0.032,0.022,0.006,0,0.002,0.001,0,0,4.465,2.96
1,3.67,2.65,0.278,0.019,0.009,0.163,0.024,0.009,0.007,0.006,0.034,0.022,0.006,0,0.002,0.001,0,0,4.477,2.96
1,3.61,2.65,0.276,0.02,0.008,0.15,0.024,0.009,0.006,0.005,0.032,0.022,0.006,0,0.002,0.001,0,0,4.418,2.96
1,3.62,2.63,0.276,0.021,0.009,0.144,0.024,0.009,0.006,0.006,0.033,0.022,0.006,0,0.002,0.001,0,0,4.427,2.96
1,3.53,2.73,0.291,0.021,0.009,0.176,0.024,0.009,0.007,0.006,0.039,0.023,0.006,0,0.002,0,0,0,4.368,2.96
1,3.73,2.81,0.295,0.021,0.009,0.172,0.024,0.008,0.007,0.007,0.037,0.024,0.006,0.001,0.003,0.001,0,0,4.591,2.96
1,3.67,2.75,0.298,0.023,0.012,0.177,0.025,0.009,0.007,0.007,0.045,0.024,0.006,0.001,0.003,0.002,0,0,4.511,2.96
0,3.7,2.78,0.296,0.019,0.008,0.173,0.024,0.008,0.007,0.007,0.034,0.023,0.006,0.001,0.003,0.001,0,0,4.545,1.91
0,3.67,2.72,0.297,0.021,0.009,0.173,0.024,0.009,0.007,0.007,0.035,0.023,0.006,0.001,0.003,0.002,0,0,4.506,1.91
0,3.72,2.72,0.3,0.019,0.01,0.151,0.025,0.009,0.007,0.007,0.035,0.023,0.007,0.001,0.003,0.001,0,0,4.553,1.91
1,3.59,2.64,0.303,0.021,0.011,0.162,0.024,0.009,0.007,0.006,0.041,0.023,0.005,0,0.002,0.001,0,0,4.39,2.96
1,3.5,2.63,0.297,0.02,0.009,0.157,0.024,0.008,0.006,0.005,0.032,0.023,0.005,0,0.002,0,0,0,4.145,2.96
1,3.73,2.78,0.303,0.021,0.009,0.154,0.024,0.008,0.007,0.006,0.037,0.024,0.006,0,0.003,0,0,0,4.574,2.96
1,3.69,2.65,0.3,0.019,0.02,0.157,0.024,0.008,0.007,0.005,0.038,0.023,0.006,0,0.002,0.001,0,0,4.501,2.96
1,3.58,2.63,0.304,0.021,0.009,0.162,0.024,0.009,0.007,0.006,0.036,0.023,0.006,0,0.002,0.001,0,0,4.379,2.96
1,3.5,2.62,0.309,0.02,0.009,0.162,0.025,0.009,0.007,0.006,0.035,0.023,0.006,0,0.003,0.001,0,0,4.283,2.96
0,3.54,2.64,0.298,0.019,0.008,0.176,0.025,0.008,0.007,0.005,0.033,0.023,0.006,0.001,0.002,0,0,0,4.293,1.91
0,3.65,2.63,0.302,0.02,0.008,0.184,0.025,0.009,0.007,0.006,0.036,0.023,0.006,0.001,0.002,0.001,0,0,4.451,1.91
0,3.57,2.66,0.299,0.019,0.008,0.177,0.024,0.008,0.007,0.005,0.032,0.023,0.006,0.001,0.002,0,0,0,4.38,1.91
0,3.52,2.62,0.3,0.02,0.008,0.182,0.025,0.009,0.007,0.006,0.034,0.023,0.006,0.001,0.002,0.001,0,0,4.323,1.91
0,3.68,2.64,0.3,0.02,0.009,0.178,0.025,0.009,0.007,0.006,0.036,0.023,0.006,0.001,0.003,0.001,0,0,4.486,1.91
0,3.65,2.65,0.289,0.021,0.008,0.158,0.024,0.008,0.007,0.006,0.031,0.023,0.006,0.001,0.002,0,0,0,4.465,1.91
1,3.5,2.59,0.291,0.022,0.008,0.164,0.026,0.009,0.007,0.006,0.037,0.02,0.005,0.001,0.002,0,0,0,4.194,1.65
1,3.59,2.65,0.289,0.023,0.008,0.159,0.025,0.008,0.007,0.006,0.035,0.021,0.006,0.001,0.002,0,0,0,4.395,1.65
1,3.55,2.66,0.289,0.021,0.008,0.158,0.026,0.008,0.007,0.005,0.038,0.021,0.006,0.001,0.003,0,0,0,4.363,1.65
1,3.65,2.7,0.294,0.022,0.01,0.16,0.026,0.008,0.007,0.006,0.042,0.021,0.006,0.001,0.003,0.001,0,0,4.474,1.65
1,3.5,2.52,0.302,0.019,0.007,0.166,0.027,0.009,0.008,0.006,0.036,0.021,0.006,0.001,0.003,0,0,0,3.999,1.65
1,3.53,2.61,0.292,0.021,0.008,0.162,0.026,0.009,0.007,0.006,0.038,0.02,0.006,0.001,0.002,0,0,0,4.228,1.65
0,3.54,2.66,0.278,0.02,0.009,0.188,0.022,0.008,0.006,0.005,0.033,0.023,0.006,0,0.002,0,0,0,4.35,1.40
0,3.66,2.6,0.286,0.021,0.009,0.195,0.023,0.009,0.006,0.006,0.04,0.023,0.006,0,0.002,0.002,0,0,4.454,1.40
0,3.66,2.66,0.283,0.02,0.008,0.19,0.023,0.008,0.006,0.005,0.036,0.023,0.006,0,0.002,0.001,0,0,4.471,1.40
0,3.68,2.68,0.282,0.02,0.01,0.187,0.022,0.008,0.006,0.005,0.039,0.023,0.006,0,0.002,0,0,0,4.5,1.40
0,3.68,2.66,0.284,0.02,0.008,0.186,0.023,0.008,0.006,0.005,0.033,0.023,0.006,0,0.002,0,0,0,4.498,1.40
0,3.55,2.69,0.285,0.02,0.008,0.164,0.023,0.007,0.006,0.005,0.035,0.023,0.006,0,0.002,0,0,0,4.371,1.40
0,3.55,2.59,0.321,0.029,0.008,0.171,0.032,0.01,0.007,0.007,0.036,0.02,0.006,0.002,0.002,0,0,0,4.341,15.28
0,3.57,2.52,0.324,0.029,0.01,0.176,0.032,0.01,0.007,0.007,0.041,0.019,0.006,0.002,0.002,0.001,0,0,4.339,15.28
0,3.56,2.53,0.323,0.029,0.009,0.175,0.031,0.01,0.007,0.007,0.038,0.019,0.006,0.002,0.002,0.001,0,0,4.332,15.28
1,3.51,2.53,0.323,0.029,0.009,0.175,0.032,0.01,0.007,0.007,0.038,0.019,0.006,0.002,0.002,0,0,0,4.283,52.07
1,3.56,2.51,0.32,0.029,0.009,0.172,0.031,0.01,0.007,0.007,0.039,0.019,0.006,0.002,0.002,0.001,0,0,4.322,52.07
1,3.54,2.54,0.311,0.027,0.008,0.153,0.03,0.009,0.007,0.006,0.034,0.02,0.006,0.002,0.002,0,0,0,4.25,52.07
0,3.6,2.62,0.294,0.024,0.008,0.176,0.028,0.01,0.006,0.006,0.038,0.017,0.006,0,0.002,0.001,0,0,4.398,15.28
0,3.62,2.6,0.293,0.024,0.009,0.177,0.028,0.01,0.006,0.006,0.038,0.017,0.006,0,0.002,0.001,0,0,4.414,15.28
0,3.56,2.55,0.291,0.024,0.008,0.176,0.028,0.01,0.006,0.005,0.032,0.017,0.006,0,0.002,0.001,0,0,4.343,15.28
0,3.55,2.54,0.291,0.024,0.008,0.176,0.028,0.01,0.006,0.005,0.032,0.017,0.006,0,0.002,0,0,0,4.326,15.28
0,3.58,2.58,0.294,0.024,0.008,0.174,0.028,0.01,0.006,0.006,0.033,0.017,0.006,0,0.002,0.001,0,0,4.367,15.28
0,3.55,2.63,0.293,0.022,0.008,0.166,0.028,0.01,0.006,0.006,0.034,0.017,0.006,0,0.002,0,0,0,4.352,15.28
1,3.62,2.54,0.307,0.022,0.009,0.177,0.028,0.01,0.006,0.006,0.049,0.018,0.006,0,0.002,0.001,0,0,4.396,2.93
1,3.54,2.51,0.307,0.022,0.01,0.177,0.028,0.01,0.006,0.006,0.038,0.017,0.006,0,0.002,0.001,0,0,4.307,2.93
1,3.55,2.49,0.306,0.022,0.009,0.178,0.028,0.01,0.006,0.006,0.037,0.017,0.006,0,0.002,0,0,0,4.306,2.93
1,3.56,2.5,0.306,0.021,0.008,0.177,0.028,0.01,0.006,0.006,0.033,0.017,0.006,0,0.002,0,0,0,4.321,2.93
